id,class,img_height,img_width,height_width_dims,aspect_ratio,img_height_width
_10_10_10_03_2022.jpg,not_drip,601,400,601_400,0.67,601_400
_10_11_10_03_2022.jpg,not_drip,601,400,601_400,0.67,601_400
_10_12_10_03_2022.jpg,not_drip,601,400,601_400,0.67,601_400
_10_13_10_03_2022.jpg,not_drip,601,400,601_400,0.67,601_400
_10_14_10_03_2022.jpg,not_drip,601,400,601_400,0.67,601_400
_10_15_10_03_2022.jpg,not_drip,601,400,601_400,0.67,601_400
_10_16_10_03_2022.jpg,not_drip,601,400,601_400,0.67,601_400
_10_17_10_03_2022.jpg,not_drip,601,400,601_400,0.67,601_400
_10_18_10_03_2022.jpg,not_drip,601,400,601_400,0.67,601_400
_10_19_10_03_2022.jpg,not_drip,601,400,601_400,0.67,601_400
_10_1_10_03_2022.jpg,drip,601,400,601_400,0.67,601_400
_10_20_10_03_2022.jpg,not_drip,601,400,601_400,0.67,601_400
_10_21_10_03_2022.jpg,not_drip,601,400,601_400,0.67,601_400
_10_22_10_03_2022.jpg,not_drip,601,400,601_400,0.67,601_400
_10_23_10_03_2022.jpg,not_drip,601,400,601_400,0.67,601_400
_10_24_10_03_2022.jpg,not_drip,601,400,601_400,0.67,601_400
_10_25_10_03_2022.jpg,not_drip,601,400,601_400,0.67,601_400
_10_26_10_03_2022.jpg,not_drip,601,400,601_400,0.67,601_400
_10_27_10_03_2022.jpg,not_drip,601,400,601_400,0.67,601_400
_10_28_10_03_2022.jpg,not_drip,601,400,601_400,0.67,601_400
_10_29_10_03_2022.jpg,not_drip,601,400,601_400,0.67,601_400
_10_2_10_03_2022.jpg,not_drip,601,400,601_400,0.67,601_400
_10_30_10_03_2022.jpg,not_drip,601,400,601_400,0.67,601_400
_10_31_10_03_2022.jpg,not_drip,601,400,601_400,0.67,601_400
_10_32_10_03_2022.jpg,not_drip,601,400,601_400,0.67,601_400
_10_33_10_03_2022.jpg,not_drip,601,400,601_400,0.67,601_400
_10_34_10_03_2022.jpg,not_drip,601,400,601_400,0.67,601_400
_10_35_10_03_2022.jpg,not_drip,601,400,601_400,0.67,601_400
_10_36_10_03_2022.jpg,drip,601,400,601_400,0.67,601_400
_10_37_10_03_2022.jpg,not_drip,601,400,601_400,0.67,601_400
_10_38_10_03_2022.jpg,not_drip,601,400,601_400,0.67,601_400
_10_39_10_03_2022.jpg,not_drip,601,400,601_400,0.67,601_400
_10_3_10_03_2022.jpg,not_drip,601,400,601_400,0.67,601_400
_10_40_10_03_2022.jpg,not_drip,601,400,601_400,0.67,601_400
_10_41_10_03_2022.jpg,not_drip,601,400,601_400,0.67,601_400
_10_42_10_03_2022.jpg,not_drip,601,400,601_400,0.67,601_400
_10_4_10_03_2022.jpg,not_drip,601,400,601_400,0.67,601_400
_10_5_10_03_2022.jpg,not_drip,601,400,601_400,0.67,601_400
_10_6_10_03_2022.jpg,not_drip,601,400,601_400,0.67,601_400
_10_7_10_03_2022.jpg,not_drip,601,400,601_400,0.67,601_400
_10_8_10_03_2022.jpg,not_drip,601,400,601_400,0.67,601_400
_10_9_10_03_2022.jpg,not_drip,601,400,601_400,0.67,601_400
_11_10_10_03_2022.jpg,drip,601,400,601_400,0.67,601_400
_11_11_10_03_2022.jpg,not_drip,601,400,601_400,0.67,601_400
_11_12_10_03_2022.jpg,not_drip,601,400,601_400,0.67,601_400
_11_13_10_03_2022.jpg,not_drip,601,400,601_400,0.67,601_400
_11_14_10_03_2022.jpg,not_drip,601,400,601_400,0.67,601_400
_11_15_10_03_2022.jpg,drip,601,400,601_400,0.67,601_400
_11_16_10_03_2022.jpg,drip,601,400,601_400,0.67,601_400
_11_17_10_03_2022.jpg,not_drip,601,400,601_400,0.67,601_400
_11_18_10_03_2022.jpg,not_drip,601,400,601_400,0.67,601_400
_11_19_10_03_2022.jpg,not_drip,601,400,601_400,0.67,601_400
_11_1_10_03_2022.jpg,not_drip,601,400,601_400,0.67,601_400
_11_20_10_03_2022.jpg,not_drip,601,400,601_400,0.67,601_400
_11_21_10_03_2022.jpg,not_drip,601,400,601_400,0.67,601_400
_11_22_10_03_2022.jpg,not_drip,601,400,601_400,0.67,601_400
_11_23_10_03_2022.jpg,not_drip,601,400,601_400,0.67,601_400
_11_24_10_03_2022.jpg,not_drip,601,400,601_400,0.67,601_400
_11_25_10_03_2022.jpg,not_drip,601,400,601_400,0.67,601_400
_11_26_10_03_2022.jpg,not_drip,601,400,601_400,0.67,601_400
_11_27_10_03_2022.jpg,not_drip,601,400,601_400,0.67,601_400
_11_28_10_03_2022.jpg,not_drip,601,400,601_400,0.67,601_400
_11_29_10_03_2022.jpg,not_drip,601,400,601_400,0.67,601_400
_11_2_10_03_2022.jpg,not_drip,601,400,601_400,0.67,601_400
_11_30_10_03_2022.jpg,not_drip,601,400,601_400,0.67,601_400
_11_31_10_03_2022.jpg,not_drip,601,400,601_400,0.67,601_400
_11_32_10_03_2022.jpg,not_drip,601,400,601_400,0.67,601_400
_11_33_10_03_2022.jpg,not_drip,601,400,601_400,0.67,601_400
_11_34_10_03_2022.jpg,not_drip,601,400,601_400,0.67,601_400
_11_35_10_03_2022.jpg,not_drip,601,400,601_400,0.67,601_400
_11_36_10_03_2022.jpg,not_drip,601,400,601_400,0.67,601_400
_11_37_10_03_2022.jpg,not_drip,601,400,601_400,0.67,601_400
_11_38_10_03_2022.jpg,not_drip,601,400,601_400,0.67,601_400
_11_39_10_03_2022.jpg,not_drip,601,400,601_400,0.67,601_400
_11_3_10_03_2022.jpg,not_drip,601,400,601_400,0.67,601_400
_11_40_10_03_2022.jpg,not_drip,601,400,601_400,0.67,601_400
_11_41_10_03_2022.jpg,not_drip,601,400,601_400,0.67,601_400
_11_42_10_03_2022.jpg,not_drip,601,400,601_400,0.67,601_400
_11_4_10_03_2022.jpg,not_drip,601,400,601_400,0.67,601_400
_11_5_10_03_2022.jpg,not_drip,601,400,601_400,0.67,601_400
_11_6_10_03_2022.jpg,not_drip,601,400,601_400,0.67,601_400
_11_7_10_03_2022.jpg,not_drip,601,400,601_400,0.67,601_400
_11_8_10_03_2022.jpg,not_drip,601,400,601_400,0.67,601_400
_11_9_10_03_2022.jpg,not_drip,601,400,601_400,0.67,601_400
_12_10_10_03_2022.jpg,drip,601,400,601_400,0.67,601_400
_12_11_10_03_2022.jpg,not_drip,601,400,601_400,0.67,601_400
_12_12_10_03_2022.jpg,not_drip,601,400,601_400,0.67,601_400
_12_13_10_03_2022.jpg,not_drip,601,400,601_400,0.67,601_400
_12_14_10_03_2022.jpg,not_drip,601,400,601_400,0.67,601_400
