id,class,img_height,img_width,height_width_dims,aspect_ratio,img_height_width
_22_17_10_03_2022.jpg,not_drip,2048,1362,2048_1362,0.67,2048_1362
_22_18_10_03_2022.jpg,not_drip,2048,1362,2048_1362,0.67,2048_1362
_22_19_10_03_2022.jpg,not_drip,2048,1362,2048_1362,0.67,2048_1362
_22_20_10_03_2022.jpg,not_drip,2048,1362,2048_1362,0.67,2048_1362
_22_21_10_03_2022.jpg,not_drip,2048,1362,2048_1362,0.67,2048_1362
_22_22_10_03_2022.jpg,drip,2048,1362,2048_1362,0.67,2048_1362
_22_23_10_03_2022.jpg,not_drip,2048,1362,2048_1362,0.67,2048_1362
_22_24_10_03_2022.jpg,not_drip,2048,1362,2048_1362,0.67,2048_1362
_22_25_10_03_2022.jpg,drip,2048,1362,2048_1362,0.67,2048_1362
_22_26_10_03_2022.jpg,drip,2048,1362,2048_1362,0.67,2048_1362
_22_27_10_03_2022.jpg,not_drip,2048,1362,2048_1362,0.67,2048_1362
_22_28_10_03_2022.jpg,not_drip,2048,1362,2048_1362,0.67,2048_1362
_22_33_10_03_2022.jpg,not_drip,2048,1362,2048_1362,0.67,2048_1362
_22_34_10_03_2022.jpg,not_drip,2048,1362,2048_1362,0.67,2048_1362
_22_35_10_03_2022.jpg,not_drip,2048,1362,2048_1362,0.67,2048_1362
_22_36_10_03_2022.jpg,not_drip,2048,1362,2048_1362,0.67,2048_1362
_23_5_10_03_2022.jpg,not_drip,2048,1362,2048_1362,0.67,2048_1362
_23_6_10_03_2022.jpg,not_drip,2048,1362,2048_1362,0.67,2048_1362
_23_7_10_03_2022.jpg,not_drip,2048,1362,2048_1362,0.67,2048_1362
_23_8_10_03_2022.jpg,not_drip,2048,1362,2048_1362,0.67,2048_1362
